437.424735
178.221205
178.770868
177.049265
177.391690
179.411376
180.976444
178.938679
180.795730
179.296550
180.266380
179.673671
180.557663
177.165247
178.475439
176.790693
180.909072
180.518466
181.753002
176.087718
179.496027
177.515021
178.096470
180.015515
174.462581
176.441748
180.832592
178.999268
179.583278
176.475708
177.607249
179.215311
177.573372
177.029266
174.603581
178.777881
177.757273
176.366023
178.615366
178.499805
178.071752
176.671797
177.696498
177.740466
177.752579
174.239112
180.059922
179.733507
179.641982
178.176774
178.865249
178.755395
176.365326
177.729559
177.091556
172.737329
173.067993
174.428632
174.944342
173.008948
173.193511
170.130146
174.922652
172.616269
172.957790
